,no_station_3,no2_station_3,pm2_5_station_3,o3_station_3,so2_station_3,Benzene_station_3,Toluene_station_3,Ethylbenzene_station_3,M P-Xylene_station_3,no_station_6,so2_station_6,co_station_17,no_station_17,co_station_28,no_station_28,pm2_5_station_28,pst_station_28,co_station_31,no_station_31,no2_station_31,pm2_5_station_31,so2_station_31,pst_station_50,no_station_55,co_station_66,no_station_66,no_station_80,so2_station_80,no_station_99,no2_station_99,o3_station_99,so2_station_99,no_station_103,no2_station_103,pm2_5_station_103,pst_station_103,Temp (°C),Hum. rel (%),Dir. du vent (10s deg),Vit. du vent (km/h),Visibilité (km),Pression à la station (kPa),Hmdx,Refroid. éolien
2020-01-28 07:00:00,1.386693,8.294001,0.925899,28.05497,0.016452,0.4135,0.688651,0.076263,0.341055,3.58329,0.170466,219.9778,4.439725,276.5062,14.60962,3.78868,150.5653,166.8142,1.684196,9.717223,0.40336,0.084239,1.099491,0.168816,151.5521,0.26078,0.4,0.0,0.0,0.277992,38.45591,0.001125,7.390965,16.45887,0.714776,28.75458,0.1,78.0,31.0,13.0,24.1,100.25,25.0,-6.0
2020-01-28 08:00:00,2.102205,11.16932,1.689332,28.25478,0.004521,0.35561,0.553943,0.052887,0.242944,4.627837,0.171036,217.7333,13.70506,240.4413,13.55793,3.273319,47.06167,185.2379,3.061743,13.02,0.914901,0.091697,1.939573,0.251828,154.0146,0.406861,0.654357,0.0,0.0,0.285273,38.14567,0.016365,8.775137,19.341,1.122781,17.97292,-0.2,79.0,31.0,10.0,24.1,100.27,25.0,-4.0
2020-01-28 09:00:00,2.097764,10.59465,1.705881,28.97644,0.014906,0.440416,1.287291,0.118472,0.49636,6.200781,0.18404,198.2626,6.238026,239.1122,13.79401,3.657579,6.675665,198.8949,3.047847,14.00983,1.671713,0.084951,2.459305,0.429466,155.1204,0.77164,2.054286,0.0,0.0,0.374848,37.51612,0.023106,13.28722,23.72875,1.723176,2.739166,-0.5,82.0,31.0,9.0,24.1,100.3,25.0,-4.0
2020-01-28 10:00:00,2.074107,8.641839,1.740465,30.54903,0.038706,0.45625,3.106625,0.238998,0.878125,2.603136,0.145886,179.9857,4.260324,233.7815,16.2415,6.520777,10.0195,189.3878,3.399178,11.29484,1.427929,0.081811,1.64361,0.443601,155.732,1.244922,1.399813,0.0,0.0,0.429327,39.19578,0.012187,14.94824,23.74481,1.919888,4.346168,-1.0,69.0,34.0,17.0,24.1,100.35,25.0,-6.0
2020-01-28 11:00:00,3.178179,8.109597,1.451766,33.68322,0.051112,0.27425,0.520972,0.055429,0.255735,3.345628,0.170001,173.7489,5.404497,223.5649,16.14731,3.423887,7.801665,193.9799,6.865419,9.293375,1.11279,0.116429,1.739861,1.45236,139.6515,1.336616,0.803465,0.0,0.0,0.457504,40.02573,0.019294,10.34661,16.63866,1.077901,3.160963,-1.2,70.0,33.0,13.0,24.1,100.4,25.0,-5.0
2020-01-28 12:00:00,1.886546,5.033999,1.284165,36.94955,0.095458,0.254402,0.40143,0.019888,0.197236,2.956171,0.207488,177.1858,4.727764,207.5217,12.39018,5.015347,68.07917,191.9979,5.6406,9.964104,1.65704,0.117604,1.589444,0.443374,137.2653,0.928045,0.783962,0.0,0.0,0.310602,40.74771,0.0,10.48409,14.02042,1.791707,45.65481,-1.4,73.0,32.0,11.0,24.1,100.46,25.0,-5.0
2020-01-28 13:00:00,1.558465,4.531847,0.949465,37.69116,0.098062,0.3877778,0.3295556,0.0,0.17,2.177232,0.168978,176.7569,3.234922,239.2942,11.71585,3.956361,168.8953,173.3997,2.748409,8.11141,2.234998,0.127991,1.776805,0.28279,124.9335,0.408903,0.65391,0.0,0.085969,0.555751,40.87881,0.003072,9.489262,15.47842,2.056555,36.7159,-1.3,74.0,33.0,12.0,24.1,100.54,25.0,-5.0
2020-01-28 14:00:00,1.880898,4.399384,1.192499,37.1647,0.085262,0.277749,0.328471,0.058499,0.214276,4.598837,0.175642,165.0597,4.493062,266.0671,17.66538,6.712485,416.3748,175.9236,3.042633,8.532769,1.707846,0.128313,4.388194,0.327248,127.8883,0.433889,0.8839,0.0,0.0,0.301744,41.99886,0.0,13.41185,20.20119,7.950387,42.00125,-1.3,79.0,32.0,13.0,24.1,100.61,25.0,-6.0
2020-01-28 15:00:00,2.520668,5.07155,1.203765,37.17402,0.068154,0.285638,0.419194,0.033151,0.197248,2.331177,0.173888,175.4563,3.278681,268.3919,15.52445,5.693777,378.1458,174.2657,2.379859,8.770808,1.545166,0.122092,2.610902,0.394434,126.7525,0.275887,0.4,0.0,0.0,0.305628,42.5823,0.000511,11.40631,22.834,2.391833,36.94528,-1.1,78.0,31.0,10.0,24.1,100.65,25.0,-5.0
2020-01-28 16:00:00,1.129678,4.595297,1.3508,37.39642,0.05144,0.271847,0.451526,0.048277,0.268541,1.260296,0.166978,218.6662,3.701059,290.3215,12.86466,5.353472,359.7493,194.0436,1.641222,11.32201,2.383008,0.100262,4.16986,0.406852,125.4839,0.160252,0.607964,0.0,0.0,0.297086,43.04578,0.00066,7.594637,20.17797,2.062669,31.28819,-1.1,72.0,34.0,14.0,24.1,100.67,25.0,-6.0
